timestamp,gx,gy,gz
1630935185729,34.300000000000004,25.042500000000004,-11.707500000000001
1630935185738,30.135,28.542500000000004,-7.262500000000001
1630935185748,22.5225,25.1475,0.052500000000000005
1630935185758,8.172500000000001,25.515000000000004,-3.0100000000000002
1630935185767,-11.357500000000002,20.160000000000004,-2.9925
1630935185777,-25.567500000000003,-2.3800000000000003,5.687500000000001
1630935185786,-32.252500000000005,-17.2375,5.985
1630935185796,-32.1475,-19.740000000000002,2.3625000000000003
1630935185806,-26.442500000000003,-16.2225,-0.9800000000000001
1630935185815,-19.1975,-5.670000000000001,-6.8425
1630935185825,-11.865000000000002,3.9375000000000004,-9.555000000000001
1630935185834,-4.41,7.367500000000001,-8.3475
1630935185844,1.8725000000000003,7.5075,-6.335000000000001
1630935185854,5.1450000000000005,6.6325,-4.3925
1630935185863,5.425000000000001,3.5000000000000004,-2.1350000000000002
1630935185873,3.4825000000000004,0.4025,-0.8575
1630935185882,0.0,-1.4175000000000002,-0.6825000000000001
1630935185892,-4.1825,-4.095000000000001,-0.385
1630935185902,-8.242500000000001,-7.9975000000000005,-0.10500000000000001
1630935185911,-11.602500000000001,-11.777500000000002,-0.29750000000000004
1630935185921,-13.72,-14.105000000000002,-2.4850000000000003
1630935185930,-14.402500000000002,-14.455000000000002,-6.0200000000000005
1630935185940,-14.052500000000002,-13.475000000000001,-9.6775
1630935185950,-12.302500000000002,-15.102500000000001,-8.9075
1630935185959,-9.8,-14.892500000000002,-9.450000000000001
1630935185969,-7.1225000000000005,-14.735000000000001,-8.155000000000001
1630935185978,-4.655,-14.857500000000002,-7.227500000000001
1630935185988,-3.8675,-12.127500000000001,-8.260000000000002
1630935185998,-5.005000000000001,-8.977500000000001,-8.662500000000001
1630935186007,-7.262500000000001,-7.577500000000001,-7.035000000000001
1630935186017,-9.555000000000001,-7.910000000000001,-3.5700000000000003
1630935186026,-9.24,-10.0975,1.2600000000000002
1630935168034,-5.040000000000001,-8.225000000000001,3.1325000000000003
1630935168044,-0.22750000000000004,3.3425000000000002,0.49000000000000005
1630935168053,-0.36750000000000005,27.090000000000003,-14.472500000000002
1630935168063,6.982500000000001,15.155000000000001,9.3975
1630935168072,21.175,1.8375000000000001,27.160000000000004
1630935168082,29.802500000000002,20.457500000000003,21.665000000000003
1630935168092,32.5675,31.167500000000004,19.617500000000003
1630935168101,28.892500000000002,31.780000000000005,13.615000000000002
1630935168111,18.637500000000003,26.9675,10.99
1630935168120,5.617500000000001,21.962500000000002,6.335000000000001
1630935168130,-13.23,28.052500000000002,-15.505
1630935168140,-35.07,25.847500000000004,-31.955000000000002
1630935168149,-50.767500000000005,-1.1900000000000002,-24.657500000000002
1630935168159,-57.330000000000005,-25.515000000000004,-12.162500000000001
1630935168168,-54.68750000000001,-33.145,-0.3325
1630935168178,-44.69500000000001,-30.905000000000005,7.927500000000001
1630935168188,-32.0775,-25.042500000000004,10.412500000000001
1630935168197,-18.602500000000003,-21.21,12.652500000000002
1630935168207,-5.827500000000001,-19.040000000000003,15.96
1630935168216,4.4975000000000005,-18.970000000000002,21.525000000000002
1630935168226,11.55,-19.302500000000002,26.2325
1630935168236,14.980000000000002,-19.372500000000002,28.840000000000003
1630935168245,15.5225,-18.340000000000003,29.120000000000005
1630935168255,14.175,-15.767500000000002,29.015000000000004
1630935168264,12.425,-13.020000000000001,29.085000000000004
1630935168274,11.200000000000001,-10.5875,28.875000000000004
1630935168284,10.5525,-7.857500000000001,27.8425
1630935168293,10.5525,-3.9550000000000005,25.830000000000002
1630935168303,10.2025,2.765,22.855
1630935168312,9.2225,9.6775,21.367500000000003
1630935168322,8.190000000000001,12.3375,22.137500000000003
1630935168332,6.982500000000001,14.5775,20.0725
1630935168341,5.0925,15.820000000000002,19.145000000000003
1630935168351,2.7475,16.2575,16.5375
1630935168360,-1.5225000000000002,19.110000000000003,10.5525
1630935168370,-6.930000000000001,20.142500000000002,3.2375000000000003
