timestamp,gx,gy,gz
1629709774179,-12.127500000000001,18.55,24.045
1629709774189,-8.82,14.717500000000001,25.375000000000004
1629709774198,-5.215000000000001,16.1875,23.905
1629709774208,-1.9425000000000001,28.7525,24.71
1629709774217,1.715,53.795,29.680000000000003
1629709774227,7.437500000000001,57.190000000000005,23.117500000000003
1629709774237,13.3175,30.187500000000004,4.7250000000000005
1629709774246,12.915000000000001,18.025000000000002,6.0200000000000005
1629709774256,11.48,11.9875,4.235
1629709774265,12.162500000000001,8.085,-1.5575
1629709774275,15.680000000000001,0.36750000000000005,-8.3125
1629709774285,20.247500000000002,-16.625,-15.575000000000001
1629709774294,20.860000000000003,-29.085000000000004,-16.94
1629709774304,11.585,-29.067500000000003,-5.5125
1629709774313,-7.875000000000001,-51.660000000000004,15.400000000000002
1629709774323,-22.820000000000004,-59.64000000000001,31.832500000000003
1629709774333,-19.687500000000004,-21.490000000000002,39.655
1629709774342,-13.160000000000002,11.585,60.34
1629709774352,-8.260000000000002,5.95,53.28750000000001
1629709774361,-11.252500000000001,-14.752500000000001,54.407500000000006
1629709774371,-16.73,-18.812500000000004,56.21000000000001
1629709774381,-18.0075,-27.142500000000002,52.167500000000004
1629709774390,-15.9425,-29.015000000000004,44.38
1629709774400,-14.595,-42.42,30.677500000000002
1629709774409,-5.652500000000001,-55.650000000000006,21.262500000000003
1629709774419,-2.2925000000000004,-17.745,9.607500000000002
1629709774429,-0.56,3.1675000000000004,0.5425000000000001
1629709774438,0.7350000000000001,4.305000000000001,-12.127500000000001
1629709774448,2.1,15.732500000000002,-22.067500000000003
1629709774457,1.1725,18.2175,-23.590000000000003
1629709774467,-1.5575,17.867500000000003,-24.027500000000003
1629709735868,-4.340000000000001,27.44,-23.117500000000003
1629709735877,-3.0275000000000003,33.2325,-28.227500000000003
1629709735887,-0.5775,33.915000000000006,-34.265
1629709735896,-0.8400000000000001,43.120000000000005,-31.045
1629709735906,0.665,47.775000000000006,-24.885
1629709735916,2.4325,46.322500000000005,-17.85
1629709735925,4.0425,45.535000000000004,-15.120000000000001
1629709735935,4.777500000000001,44.5375,-11.252500000000001
1629709735944,3.5875000000000004,40.355000000000004,-7.5075
1629709735954,-0.525,32.23500000000001,0.8750000000000001
1629709735964,-4.8475,9.8,4.9175
1629709735973,-7.2975,-7.682500000000001,5.0925
1629709735983,-4.655,-13.930000000000001,-3.3600000000000003
