subject_id,session_id,window_start,window_end,window_mid,eeg_delta_mean_mean,eeg_delta_mean_var,eeg_delta_mean_slope_per_min,eeg_theta_mean_mean,eeg_theta_mean_var,eeg_theta_mean_slope_per_min,eeg_alpha_mean_mean,eeg_alpha_mean_var,eeg_alpha_mean_slope_per_min,eeg_beta_mean_mean,eeg_beta_mean_var,eeg_beta_mean_slope_per_min,eeg_gamma_mean_mean,eeg_gamma_mean_var,eeg_gamma_mean_slope_per_min,eeg_theta_alpha_ratio_mean,eeg_theta_alpha_ratio_var,eeg_theta_alpha_ratio_slope_per_min,eeg_beta_alpha_ratio_mean,eeg_beta_alpha_ratio_var,eeg_beta_alpha_ratio_slope_per_min,eeg_drowsiness_index_mean,eeg_drowsiness_index_var,eeg_drowsiness_index_slope_per_min,hr_mean,hr_var,hrv_sdnn,hrv_rmssd,hrv_pnn50,eda_mean,eda_peak_count,eda_peak_amp_mean,eda_slope_per_min,temp_mean,temp_slope_per_min,wr_acc_rms_mean,fore_acc_rms_mean,task_block,mentalFatigueScore,physicalFatigueScore
1,1,2021-08-19 10:53:43+00:00,2021-08-19 10:54:12+00:00,2021-08-19 10:53:57.500000+00:00,0.5003815613820716,0.3000762653306298,-0.9388334867981765,-0.8818241426120257,0.07182263704992178,-0.5322833394070928,-1.5551203695394638,-0.1983448268994529,0.061797094978358204,-1.4615020284418425,-0.14641240368722624,-0.7026808436285392,-1.2752287523882433,-0.027780084754927496,-0.36219763745468864,-2.476467207754275,4.4765116558015405,-1.0500137322990133,-0.6649062186324762,1.1468728185775774,-0.5170339083814413,0.8509012273661506,0.5578553596518584,-1.1616642205728556,0.601904135792025,-0.5469357275767356,0.2791527519493343,0.4383615125686428,1.2352385507524788,-1.2587234242788374,-0.3022930709210767,,0.13704044726137654,-1.2753654079297845,0.3716917549498616,-0.9459326840817307,-1.5439278490149613,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:53:58+00:00,2021-08-19 10:54:27+00:00,2021-08-19 10:54:12.500000+00:00,-0.2581501709225509,-0.19692594307122516,-0.6419121127263702,-0.4305314488771901,0.3021900489386963,-0.07942900289079863,-0.7043675879259641,0.05499785506728706,0.6436240304276519,-1.074792858730353,0.1619766229941343,0.7985009625374068,-0.7888496060000787,0.33388234317229115,0.3233688995532055,-1.779194487704875,4.235803027756258,3.034373597519383,-0.7470989229562559,0.8500304897565983,-0.6812813229246826,-0.10893298328371674,0.05233332118267482,0.03926521437737885,0.3747402442163902,0.26189188255793167,0.2791527519493343,0.4383615125686428,1.2352385507524788,-1.1929900480668596,-0.3022930709210767,,0.32877373930746434,-1.2723436658679306,0.6723917929415265,-0.9512015548739692,-1.1913346754135383,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:54:13+00:00,2021-08-19 10:54:42+00:00,2021-08-19 10:54:27.500000+00:00,-1.3150150665646017,0.0167112230541465,-1.441061229492743,-1.3202154769282097,0.4994300101619299,-1.8366421971091105,-0.9084928594477001,-0.0724213631431037,-0.7540886612202483,-0.7329944731134255,-0.5368818038260907,0.0032803884179044935,-0.5168878888725102,-0.46436694050452615,-0.41776828494628154,-0.9647851792811807,-0.07671103715406015,-2.4275017922315447,-0.35084959023273393,-0.3696190844844642,1.0913986707274441,-1.3517126487060176,0.04582256765331043,-2.174605987897209,-0.00458812954931531,0.1982787033846895,0.2791527519493343,0.4383615125686428,1.2352385507524788,-1.1590767707387588,-0.3022930709210767,,0.020716861946216997,-1.247162482019259,1.3806522130042644,-1.1447929241658026,0.11650181874046621,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:54:28+00:00,2021-08-19 10:54:57+00:00,2021-08-19 10:54:42.500000+00:00,-1.1905740231451085,1.8706209956280566,1.9067663429242632,-1.5856896720032625,1.6387860697310872,1.4331701590026562,-1.2214190363945108,0.08688812282754615,0.10381301504086816,-0.5538390366059418,-0.5071220872934674,0.6731137190851015,-0.5597432050295061,-0.621838345726916,0.11082947844417149,-1.7528797992483394,-0.008355166037430637,1.1527433933145252,0.42901614234641694,0.031159457642813138,0.7972599626910413,-1.7738817430547984,0.1851705655959615,1.884277480930682,-0.3759639032192255,0.26886634509917146,1.6925531645885583,2.0832262415586564,1.3329805194788333,-1.1415998911182605,-0.3022930709210767,,0.11666274911049014,-1.2119088246311316,1.241485253272908,-1.2020549614827398,0.2105532469497196,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:54:43+00:00,2021-08-19 10:55:12+00:00,2021-08-19 10:54:57.500000+00:00,0.9017559444580739,2.3340722953654796,1.769706211914877,1.4030888738100575,2.408483303602422,1.8612947081779447,-0.3501715724156192,0.31704462269457134,0.8328537608582833,0.022164171368517133,-0.18201329810587513,0.9832937595316473,-0.28156941930213913,-0.2433108198610855,0.6043308308731004,0.6271142957747521,-0.1506671280782191,1.594287590773189,0.370355287403638,-0.23529552499563133,-0.3381105061278545,0.7328448207443029,0.023834619317994733,1.7024833670532367,-0.7397776062623319,0.10393355669109985,2.1198046238836383,2.2401266148931125,1.1130610898445354,-1.1074305139571656,-0.3022930709210767,,0.09184841465446043,-1.1852167697515654,1.1458079684574407,-1.1927502246820039,-1.043574789992404,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:54:58+00:00,2021-08-19 10:55:27+00:00,2021-08-19 10:55:12.500000+00:00,1.0734099151221463,0.5797789863813513,-0.8746228633033122,1.481569359089473,0.6850285085301862,-1.669291209211733,-0.5808052598895371,0.3554736987451184,-0.20530326725656875,0.0695476393051387,0.1714014687265443,-0.9508004622562333,-0.20246718002581487,-0.07466568165883246,-0.17150548053843356,2.36357802628473,0.8426258831718455,0.01817758583971744,1.3686054162998984,2.4463537951014085,0.970617989303504,1.386208699370788,-0.2142512658093032,-0.520906824717427,-0.9213560580031422,-0.6167275411849893,2.3960737174752267,2.5064400603953016,0.23338337130734413,-1.0789965108778716,-0.3022930709210767,,0.07247366642249674,-1.158021091195009,1.277519555345915,-1.2247018367588496,-0.406381851898608,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:55:13+00:00,2021-08-19 10:55:42+00:00,2021-08-19 10:55:27.500000+00:00,0.05542772664415872,-0.7248781110610016,0.29046992609585603,-0.08733380956802597,-1.224087420947386,0.20190223489493536,-1.2508700692017443,-0.5028093255453403,0.5423170935523995,-0.5042436771224151,-0.03500699152913788,-1.1381045279527298,-0.5430046767506777,-0.2998695200110002,-0.8838645071752851,1.628568776767211,0.8678511292811203,-1.097291934644734,0.911648809170815,2.5830452666416126,-2.487644772673874,0.6312131380138867,-0.26191162859372874,0.20869188871590763,-0.9296281822099297,-0.6491091835881395,2.2070920886814753,1.919155745340359,0.06624460478527774,-1.0563011391119557,-0.3022930709210767,,0.053307817890102256,-1.137876144116087,0.8028608176901907,-1.2679522025944696,0.9396303637169067,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:55:28+00:00,2021-08-19 10:55:57+00:00,2021-08-19 10:55:42.500000+00:00,0.05779378070937244,0.5678969259317443,0.3231720939750486,-0.33745865629524996,0.059418461622494985,-0.7531323646439846,0.35584380279225836,2.3446989132293243,1.1054001586921494,-0.9729960795133215,-0.4485927856413109,-0.4472335068794253,-1.0501750209336422,-0.38101610233596694,-0.7042391554905892,-0.19453775183777103,-0.22341401187127174,-1.4643738268583824,-1.099980381535864,-0.6302591453243144,-0.12014017242820492,0.22356828850307667,-0.11707375079758693,-0.3911897012854478,-0.9402257318911563,-0.6487042388024211,0.3124637482197448,0.16181286989398938,0.893141660210238,-1.0338706209889026,-0.3022930709210767,,0.07824120685880424,-1.1403942625009509,0.31701902076991456,-1.2662408948294652,0.7522559409170642,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:55:43+00:00,2021-08-19 10:56:12+00:00,2021-08-19 10:55:57.500000+00:00,-0.6263019327514735,1.9733176090262532,-1.2643721079379064,-1.900597870536906,0.9998865284882368,-1.6414833665360262,-0.5548329751870648,3.7079012219496392,-2.8824857690212227,-0.9835500270585956,-0.4582930085953915,0.33935443152110295,-1.1526659445962388,-0.45119420803054283,0.22604725459165337,-1.713527341633564,0.027262710640539436,-1.335989717244339,0.4121592568920179,0.9936073956461005,1.7466912776367325,-1.1041246947914845,0.4085939797014419,-1.4969326963713216,-0.9440777725625564,-0.650095083496459,-0.2302975970410537,-0.06096457041048712,1.1130610898445354,-1.0114390849809822,-0.3022930709210767,,0.08073865241335945,-1.1514739833943544,0.29713802652237065,-1.2974151458430552,0.6293921276113107,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:55:58+00:00,2021-08-19 10:56:27+00:00,2021-08-19 10:56:12.500000+00:00,-0.7510890904735905,1.3278134233146008,1.0298018346391442,-1.9236447703968091,1.0138028065576108,1.2862156707369286,-2.2218215994881936,-0.5536041048159004,0.9981853044970221,-0.6468639985036919,-0.48468112564146254,0.29122205636680165,-0.9644254492491096,-0.5490774972642618,-0.1319467660007644,-1.9063891542920013,0.2646432327717048,0.38422813764457325,1.630523918060995,1.9434607119998344,-0.7646404501274249,-1.2546227912321848,0.37117776463841423,1.1210245014912816,-0.9486931208324376,-0.6486105219200569,0.08527288288974398,0.368102789779636,1.2098256388836266,-0.9871802420565735,-0.3022930709210767,,0.106788454589588,-1.1560065964871138,0.315776458629101,-1.3393724278815575,0.5862888081515208,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:56:13+00:00,2021-08-19 10:56:42+00:00,2021-08-19 10:56:27.500000+00:00,-0.2713743606935595,-0.15055426072448477,-0.03361058071793803,-0.5842350807387546,0.1572884075756521,0.3177133189696075,-0.6484188147465576,-0.42938053539345655,0.9022160629620393,-0.27690370116563046,-0.21445483136318166,0.49803067663007494,-0.5391984233292989,0.22084802313421298,0.958147406884098,-0.711275573800752,0.03387042813663855,0.262978926514337,0.2592235398065306,0.8400117029151124,-0.532139804531865,-0.37853980558533257,-0.12975053548963722,0.12065062405124602,-0.9625746683210787,-0.6496881480816297,0.3504767351832753,0.18637563741179863,0.5236770184246173,-0.9639663597384855,-0.3022930709210767,,0.072568428030562,-1.1610428332568417,0.2611037244486354,-1.2873170063640738,-1.1158968446765876,baseline,14.16666667,14.44444444
1,1,2021-08-19 10:56:28+00:00,2021-08-19 10:56:57+00:00,2021-08-19 10:56:42.500000+00:00,0.1050638857808778,-0.7678692961334127,1.196040279329718,0.3768409841273436,-0.20138278472970872,1.106746294707445,0.5295082847784116,-0.0963254214390317,1.0710202061328205,-0.22828787865280178,-0.304233591123306,-0.3929883537890272,-0.32109214560519916,-0.03566849663547979,-0.2927199560033397,0.12253859734558466,-0.32192657776417805,0.4060874007987721,-0.7047460694008079,-0.6734844807925761,-0.5409182606743309,0.17083927706593022,-0.3142147388174131,1.0741030121785426,-0.9627166790370753,-0.6482312737964472,0.9619439264585717,-0.6214773597178848,-0.035407042690131084,-0.9245805262017149,-0.3022930709210767,,0.21671355875147003,-1.1544957254562083,0.985517452337706,-0.4776295988446187,-1.4073468883258458,baseline,14.16666667,14.44444444
