timestamp,vertical,lateral,sagittal
1630070094711,-1.0120481927710843,-0.1566265060240964,0.18072289156626506
1630070094721,-0.9879518072289156,-0.18072289156626506,0.18072289156626506
1630070094731,-0.9759036144578314,-0.18072289156626506,0.14457831325301204
1630070094741,-0.9397590361445783,-0.1686746987951807,0.1566265060240964
1630070094751,-0.927710843373494,-0.1686746987951807,0.13253012048192772
1630070094761,-0.891566265060241,-0.1686746987951807,0.12048192771084337
1630070094771,-0.8554216867469879,-0.1686746987951807,0.0963855421686747
1630070094781,-0.8192771084337349,-0.1927710843373494,0.07228915662650602
1630070094791,-0.7951807228915663,-0.18072289156626506,0.04819277108433735
1630070094801,-0.7831325301204819,-0.1927710843373494,0.024096385542168676
1630070094811,-0.7710843373493976,-0.1686746987951807,0.012048192771084338
1630070094821,-0.7590361445783133,-0.1686746987951807,0.012048192771084338
1630070094831,-0.7590361445783133,-0.1686746987951807,0.0
1630070094841,-0.7831325301204819,-0.1686746987951807,0.0
1630070094851,-0.7831325301204819,-0.1686746987951807,-0.012048192771084338
1630070094861,-0.7710843373493976,-0.1686746987951807,0.012048192771084338
1630070094871,-0.7951807228915663,-0.1686746987951807,0.012048192771084338
1630070094881,-0.8192771084337349,-0.1686746987951807,0.024096385542168676
1630070094891,-0.8674698795180723,-0.1686746987951807,0.012048192771084338
1630070094901,-0.8795180722891566,-0.18072289156626506,0.024096385542168676
1630070094911,-0.9156626506024096,-0.1686746987951807,0.024096385542168676
1630070094921,-0.9397590361445783,-0.1686746987951807,0.024096385542168676
1630070094931,-0.9518072289156626,-0.1686746987951807,0.03614457831325301
1630070094941,-1.0120481927710843,-0.1686746987951807,0.03614457831325301
1630070094951,-1.0481927710843373,-0.1686746987951807,0.08433734939759036
1630070094961,-1.0963855421686748,-0.1566265060240964,0.0963855421686747
1630070094971,-1.1566265060240963,-0.12048192771084337,0.07228915662650602
1630070094981,-1.1686746987951808,-0.10843373493975904,0.0963855421686747
1630070094991,-1.2289156626506024,-0.060240963855421686,0.10843373493975904
1630070095001,-1.2771084337349397,-0.012048192771084338,0.10843373493975904
1630070095011,-1.2891566265060241,0.012048192771084338,0.12048192771084337
1630070095021,-1.3012048192771084,0.04819277108433735,0.12048192771084337
1630070095031,-1.3253012048192772,0.0963855421686747,0.0963855421686747
1630070095041,-1.3132530120481927,0.1566265060240964,0.060240963855421686
1630070095051,-1.2891566265060241,0.1927710843373494,0.07228915662650602
1630070095061,-1.2409638554216869,0.21686746987951808,0.03614457831325301
1630070095071,-1.1686746987951808,0.21686746987951808,0.07228915662650602
1630070095081,-1.1325301204819278,0.21686746987951808,0.08433734939759036
1630070095091,-1.1204819277108433,0.24096385542168675,0.0963855421686747
1630070095101,-1.0963855421686748,0.27710843373493976,0.07228915662650602
1630070095111,-1.0481927710843373,0.3253012048192771,0.10843373493975904
1630070095121,-1.0,0.27710843373493976,0.13253012048192772
1630070095131,-0.9759036144578314,0.24096385542168675,0.14457831325301204
1630070095141,-0.9397590361445783,0.2289156626506024,0.14457831325301204
1630070095151,-0.9397590361445783,0.2289156626506024,0.13253012048192772
1630070095161,-0.9518072289156626,0.2289156626506024,0.14457831325301204
1630070095171,-0.927710843373494,0.24096385542168675,0.10843373493975904
1630070095181,-0.9036144578313253,0.30120481927710846,0.07228915662650602
1630070095191,-0.9156626506024096,0.3493975903614458,0.04819277108433735
1630070095201,-0.9156626506024096,0.3855421686746988,0.03614457831325301
1630070095211,-0.927710843373494,0.37349397590361444,0.024096385542168676
1630070095221,-0.8554216867469879,0.3493975903614458,0.04819277108433735
1630070095231,-0.8674698795180723,0.3132530120481928,0.0963855421686747
1630070095241,-0.8795180722891566,0.27710843373493976,0.14457831325301204
1630070095251,-0.8674698795180723,0.26506024096385544,0.1686746987951807
1630070095261,-0.8795180722891566,0.2289156626506024,0.18072289156626506
1630070095271,-0.9156626506024096,0.25301204819277107,0.1927710843373494
1630070095281,-0.927710843373494,0.27710843373493976,0.1927710843373494
1630070095291,-0.9036144578313253,0.3373493975903614,0.1927710843373494
1630070095301,-0.927710843373494,0.3493975903614458,0.18072289156626506
1630070095311,-0.9156626506024096,0.3614457831325301,0.1927710843373494
1630070095321,-0.927710843373494,0.37349397590361444,0.1927710843373494
1630070095331,-0.9397590361445783,0.3493975903614458,0.1927710843373494
1630070095341,-0.9397590361445783,0.3493975903614458,0.1686746987951807
1630070095351,-0.9397590361445783,0.3614457831325301,0.1686746987951807
1630070095361,-0.927710843373494,0.3493975903614458,0.13253012048192772
1630070095371,-0.927710843373494,0.3373493975903614,0.10843373493975904
1630070095381,-0.9397590361445783,0.3493975903614458,0.14457831325301204
1630070095391,-0.9036144578313253,0.3855421686746988,0.1686746987951807
1630070095401,-0.9156626506024096,0.3493975903614458,0.1686746987951807
1630070095411,-0.891566265060241,0.3493975903614458,0.18072289156626506
1630070095421,-0.9156626506024096,0.3373493975903614,0.1927710843373494
1630070095431,-0.9156626506024096,0.30120481927710846,0.1927710843373494
1630070095441,-0.927710843373494,0.27710843373493976,0.1927710843373494
1630070095451,-0.9156626506024096,0.26506024096385544,0.20481927710843373
1630070095461,-0.927710843373494,0.26506024096385544,0.20481927710843373
1630070095471,-0.9397590361445783,0.30120481927710846,0.20481927710843373
1630070095481,-0.9518072289156626,0.3373493975903614,0.20481927710843373
1630070095491,-0.9518072289156626,0.2891566265060241,0.20481927710843373
1630070095501,-0.9518072289156626,0.2891566265060241,0.20481927710843373
1630070095511,-0.927710843373494,0.25301204819277107,0.2289156626506024
1630070095521,-0.9156626506024096,0.26506024096385544,0.24096385542168675
1630070095531,-0.963855421686747,0.27710843373493976,0.24096385542168675
1630070095541,-0.963855421686747,0.27710843373493976,0.24096385542168675
1630070095551,-0.963855421686747,0.26506024096385544,0.21686746987951808
1630070095561,-0.963855421686747,0.2289156626506024,0.20481927710843373
1630070095571,-0.9518072289156626,0.26506024096385544,0.20481927710843373
1630070095581,-0.9518072289156626,0.26506024096385544,0.20481927710843373
1630070095591,-0.9518072289156626,0.27710843373493976,0.21686746987951808
1630070095601,-0.9397590361445783,0.27710843373493976,0.20481927710843373
1630070095611,-0.9397590361445783,0.26506024096385544,0.2289156626506024
1630070095621,-0.9397590361445783,0.26506024096385544,0.2289156626506024
1630070095631,-0.9397590361445783,0.24096385542168675,0.2289156626506024
1630070095641,-0.9518072289156626,0.2289156626506024,0.2289156626506024
1630070095651,-0.9518072289156626,0.24096385542168675,0.20481927710843373
1630070095661,-0.9518072289156626,0.24096385542168675,0.20481927710843373
1630070095671,-0.9397590361445783,0.24096385542168675,0.21686746987951808
1630070095681,-0.9397590361445783,0.24096385542168675,0.20481927710843373
1630070095691,-0.9518072289156626,0.2289156626506024,0.20481927710843373
1630070095701,-0.9518072289156626,0.2289156626506024,0.20481927710843373
1630070095711,-0.9518072289156626,0.2289156626506024,0.20481927710843373
1630070095721,-0.963855421686747,0.24096385542168675,0.20481927710843373
1630070095731,-0.9879518072289156,0.2289156626506024,0.20481927710843373
1630070095741,-0.963855421686747,0.2289156626506024,0.21686746987951808
1630070095751,-0.963855421686747,0.2289156626506024,0.20481927710843373
1630070095761,-0.9397590361445783,0.2289156626506024,0.20481927710843373
1630070095771,-0.963855421686747,0.2289156626506024,0.20481927710843373
1630070095781,-0.963855421686747,0.2289156626506024,0.20481927710843373
1630070095791,-0.963855421686747,0.21686746987951808,0.20481927710843373
1630070095801,-0.963855421686747,0.20481927710843373,0.21686746987951808
1630070095811,-0.9518072289156626,0.21686746987951808,0.20481927710843373
1630070095821,-0.9397590361445783,0.21686746987951808,0.21686746987951808
1630070095831,-0.9518072289156626,0.21686746987951808,0.20481927710843373
1630070095841,-0.9518072289156626,0.2289156626506024,0.21686746987951808
1630070095851,-0.9518072289156626,0.2289156626506024,0.21686746987951808
1630070095861,-0.9518072289156626,0.2289156626506024,0.21686746987951808
1630070095871,-0.9518072289156626,0.2289156626506024,0.2289156626506024
1630070095881,-0.9518072289156626,0.2289156626506024,0.24096385542168675
1630070095891,-0.9518072289156626,0.2289156626506024,0.25301204819277107
1630070095901,-0.9397590361445783,0.21686746987951808,0.26506024096385544
1630070095911,-0.9518072289156626,0.21686746987951808,0.25301204819277107
1630070095921,-0.9518072289156626,0.21686746987951808,0.25301204819277107
1630070095931,-0.927710843373494,0.2289156626506024,0.25301204819277107
1630070095941,-0.9397590361445783,0.24096385542168675,0.25301204819277107
1630070095951,-0.9518072289156626,0.2289156626506024,0.24096385542168675
